gene_callers_id	source	accession	function	e_value
3977913		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
3257081		MER0275742	MEROPS	HflC_(Pelagibacter_ubique)_[I87.001]#I87#{inhibitor_unit:_10-283}~source_AAZ20832~
7811860		MER0193607	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Rhodothermus_marinus)_[I39.UPW]#I39#{inhibitor_unit:_67-217}~source_ACY48051~
14627687		MER0195833	MEROPS	family_N11_unassigned_peptide_lyases_()_[N11.UPW]#N11#{peptidase_unit:_944-1048}~source_YP_003970177~
12956577		MER0195833	MEROPS	family_N11_unassigned_peptide_lyases_()_[N11.UPW]#N11#{peptidase_unit:_944-1048}~source_YP_003970177~
4174771		MER0805346	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Pelagibacter_sp._HTCC7211)_[I87.UPW]#I87#{inhibitor_unit:_149-346}~source_B6BQS9~
9417662		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
144330		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
5288933		MER0060786	MEROPS	subfamily_S1C_unassigned_peptidases_(Prochlorococcus_marinus)_[S01.UPC]#S01C#{peptidase_unit:_68-352}~source_EAQ10293~
13710379		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
46201		MER0133399	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_90-284}~source_GEBA2500515781~
12891259		MER0806243	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_13-280}~source_J9YXW7~
11711666		MER0193214	MEROPS	family_C56_non-peptidase_homologues_(Xylanimonas_cellulosilytica)_[C56.UNW]#C56#{peptidase_unit:_122-226}~source_ACZ31881~
7288050		MER1059865	MEROPS	subfamily_S41A_unassigned_peptidases_(Prochlorococcus_sp._MIT_0604)_[S41.UPA]#S41A#{peptidase_unit:_17-171,_179-353}~source_A0A089QII1~
5092610		MER0196988	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_100-226}~source_ADB37620~
9745780		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
4765051		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
10466701		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
8959515		MER0074567	MEROPS	family_M41_unassigned_peptidases_(Dinoroseobacter_shibae)_[M41.UPW]#M41#{peptidase_unit:_364-638}~source_ABV92857~
12989995		MER0127357	MEROPS	subfamily_S1C_unassigned_peptidases_(Rhodospirillum_photometricum)_[S01.UPC]#S01C#{peptidase_unit:_194-546}~source_YP_005415718~
374340		MER0806757	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_65-320}~source_J4KRK1~
9287327		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
669390		MER0056979	MEROPS	family_M41_unassigned_peptidases_(Synechococcus_sp._CC9902)_[M41.UPW]#M41#{peptidase_unit:_388-629}~source_ABB26441~
4404952		MER0197000	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_70-247}~source_ADB39042~
13547226		MER0120551	MEROPS	subfamily_S41A_unassigned_peptidases_(Oceanibulbus_indolifex)_[S41.UPA]#S41A#{peptidase_unit:_41-363}~source_ZP_02152280~
10303234		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
8566568		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
5846840		MER0128830	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_71-268}~source_GEBA2500529659~
2471747		MER0128801	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_214-419}~source_GEBA2500529956~
11581284		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
2307955		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
374696		MER0133270	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_71-254}~source_GEBA2500513031~
3016045		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
7243129		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
16057772		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
6555097		MER0196955	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_71-252}~source_ADB40222~
1967586		MER0197005	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_78-264}~source_ADB42001~
2033132		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
9373170		MER0138448	MEROPS	FtsH_peptidase_(Phenylobacterium_zucineum)_[M41.001]#M41#{peptidase_unit:_363-624}~source_ACG79692~
10028542		MER0802489	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Planktomarina_temperata)_[I87.UPW]#I87#{inhibitor_unit:_11-286}~source_A0A076K7R2~
10028543		MER0797987	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Planktomarina_temperata)_[I87.UPW]#I87#{inhibitor_unit:_90-336}~source_A0A076K8Y0~
7898637		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
15959572		MER0082174	MEROPS	glutamate_synthase_(NADPH)_large_chain_(Prochlorococcus_marinus)_[C44.003]#C44#{peptidase_unit:_28-401}~source_ABO18327~
15238693		MER0793973	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_67-343}~source_J9Z0U6~
12388127		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
10008523		MER0196975	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_68-247}~source_ADB36268~
14464999		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
15611884		MER0316294	MEROPS	family_M17_unassigned_peptidases_(Caenispirillum_salinarum)_[M17.UPW]#M17#{peptidase_unit:_107-488}~source_ZP_18918729~
3160157		MER0194067	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Chitinophaga_pinensis)_[I39.UPW]#I39#{inhibitor_unit:_61-250}~source_ACU64577~
7190666		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
15808696		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
2439355		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
1915082		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
7157963		MER0804921	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Owenweeksia_hongkongensis)_[I87.UPW]#I87#{inhibitor_unit:_17-232}~source_G8R1H0~
7059687		MER0067016	MEROPS	family_S9_non-peptidase_homologues_(Kangiella_koreensis)_[S09.UNW]#S09X#{peptidase_unit:_58-273}~source_GEBA2500654607~
11516221		MER0082135	MEROPS	ArgJ_protein_(archea)_(Prochlorococcus_marinus)_[T05.002]#T05#{peptidase_unit:_196-412}~source_YP_396548~
4634958		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
11975051		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
11712915		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
4995483		MER0048736	MEROPS	HslV_component_of_HslUV_peptidase_(Pelagibacter_ubique)_[T01.006]#T01B#{peptidase_unit:_2-169}~source_AAZ21156~
735695		MER0163830	MEROPS	family_C56_non-peptidase_homologues_()_[C56.UNW]#C56#{peptidase_unit:_79-231}~source_EEB80268~
12859887		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
11582006		MER0194068	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Chitinophaga_pinensis)_[I39.UPW]#I39#{inhibitor_unit:_149-335}~source_ACU64582~
14531158		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
7420567		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
11418269		MER0797154	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Skermanella_aerolata)_[I87.UPW]#I87#{inhibitor_unit:_12-281}~source_A0A0D2W3L7~
12696230		MER0802967	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Rhodovulum_sp._NI22)_[I87.UPW]#I87#{inhibitor_unit:_10-283}~source_A0A095CNG2~
9386704		MER0194706	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_29-157}~source_ACY52846~
12827416		MER1098989	MEROPS	family_M14_non-peptidase_homologues_(Bacteroides_thetaiotaomicron)_[M14.UNW]#M14X#{peptidase_unit:_59-200}~source_Q89YK7~
14760748		MER0064575	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Capnocytophaga_ochracea)_[I39.UPW]#I39#{inhibitor_unit:_68-226}~source_ACU92682~
14203714		MER0182283	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Desulfovibrio_magneticus)_[I39.UPW]#I39#{inhibitor_unit:_32-163}~source_BAH76254~
703314		MER0196975	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_68-247}~source_ADB36268~
3029939		MER0195833	MEROPS	family_N11_unassigned_peptide_lyases_()_[N11.UPW]#N11#{peptidase_unit:_944-1048}~source_YP_003970177~
474045		MER0196386	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pirellula_staleyi)_[I39.UPW]#I39#{inhibitor_unit:_109-226}~source_ADB16724~
14269373		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
9518109		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
3685455		MER0086583	MEROPS	peptidase_Clp_(type_1)_(Synechococcus_sp._RS9916)_[S14.001]#S14#{peptidase_unit:_1-214}~source_EAU74392~
13778006		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
408685		MER0211229	MEROPS	family_S33_non-peptidase_homologues_()_[S33.UNW]#S33#{peptidase_unit:_21-349}~source_ZP_01223596~
4668572		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
6012103		MER0057813	MEROPS	family_C44_non-peptidase_homologues_(Pelagibacter_ubique)_[C44.UNW]#C44#{peptidase_unit:_2-243}~source_YP_266714~
15711496		MER0808578	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Pelagibacter_ubique)_[I87.UPW]#I87#{inhibitor_unit:_13-280}~source_W9DWZ3~
10894623		MER0795787	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Puniceispirillum_marinum)_[I87.UPW]#I87#{inhibitor_unit:_84-355}~source_D5BRR4~
11255071		MER0195833	MEROPS	family_N11_unassigned_peptide_lyases_()_[N11.UPW]#N11#{peptidase_unit:_944-1048}~source_YP_003970177~
10435881		MER0187476	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Rhodothermus_marinus)_[I39.UPW]#I39#{inhibitor_unit:_75-255}~source_ACY47809~
3358061		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
1064359		MER0194746	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_27-152}~source_ACY53940~
5914028		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
16825803		MER0966373	MEROPS	subfamily_S1B_non-peptidase_homologues_(Prochlorococcus_marinus)_[S01.UNB]#S01B#{peptidase_unit:_115-292}~source_A0A0A1ZKI7~
2178518		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
4046317		MER0024862	MEROPS	HslU_component_of_HslVU_peptidase_(Leishmania_infantum)_[X20.005]#X20#{peptidase_unit:_128-378}~source_CAD19161~
3390989		MER0807243	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_14-252}~source_J5KF02~
9944606		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
4800034		MER0836440	MEROPS	subfamily_M14B_non-peptidase_homologues_(Capnocytophaga_canimorsus)_[M14.UNB]#M14B#{peptidase_unit:_15-89}~source_A0A0B7IJI4~
3325491		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
4800055		MER0105493	MEROPS	family_M41_unassigned_peptidases_()_[M41.UPW]#M41#{peptidase_unit:_366-629}~source_EAV46974~
10403407		MER0133173	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_191-387}~source_GEBA2500511309~
15613527		MER0929970	MEROPS	family_M17_unassigned_peptidases_(Prochlorococcus_marinus)_[M17.UPW]#M17#{peptidase_unit:_54-489}~source_A0A0A2B987~
2866818		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
3325573		MER0804142	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_94-348}~source_U4V6L1~
3325574		MER0809430	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_11-283}~source_U4UX20~
16301723		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
10108588		MER0187476	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Rhodothermus_marinus)_[I39.UPW]#I39#{inhibitor_unit:_75-255}~source_ACY47809~
8634047		MER1073108	MEROPS	subfamily_S49C_non-peptidase_homologues_(Deferribacter_desulfuricans)_[S49.UNC]#S49C#{peptidase_unit:_109-219}~source_D3P9A0~
8273610		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
4177622		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
376559		MER0163830	MEROPS	family_C56_non-peptidase_homologues_()_[C56.UNW]#C56#{peptidase_unit:_79-231}~source_EEB80268~
8535828		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
10403621		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
13352820		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
343943		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
10370992		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
8732661		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
8699928		MER0069332	MEROPS	subfamily_S1C_unassigned_peptidases_(Prochlorococcus_marinus)_[S01.UPC]#S01C#{peptidase_unit:_79-363}~source_YP_292214~
9781277		MER0795787	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Puniceispirillum_marinum)_[I87.UPW]#I87#{inhibitor_unit:_84-355}~source_D5BRR4~
15679531		MER0203173	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Shewanella_violacea)_[I39.UPW]#I39#{inhibitor_unit:_40-192}~source_BAJ02656~
2277454		MER0196979	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_76-265}~source_ADB36341~
1654867		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
11092062		MER0798028	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Pseudooceanicola_atlanticus)_[I87.UPW]#I87#{inhibitor_unit:_11-283}~source_A0A0A0EGW2~
14794869		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
12370051		MER0792199	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_59-319}~source_W2UDU1~
7356572		MER0194746	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_27-152}~source_ACY53940~
12271864		MER0955644	MEROPS	subfamily_S1B_unassigned_peptidases_(Pelagibacter_ubique)_[S01.UPB]#S01B#{peptidase_unit:_86-285}~source_W9DWF2~
7651596		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
4702495		MER0224119	MEROPS	family_S16_unassigned_peptidases_(Spirochaeta_thermophila)_[S16.UPW]#S16#{peptidase_unit:_10-167}~source_YP_003874568~
5390628		MER0195833	MEROPS	family_N11_unassigned_peptide_lyases_()_[N11.UPW]#N11#{peptidase_unit:_944-1048}~source_YP_003970177~
11387207		MER0796160	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Aquimarina_atlantica)_[I87.UPW]#I87#{inhibitor_unit:_15-229}~source_A0A023BZN5~
1818976		MER0194267	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Capnocytophaga_ochracea)_[I39.UPW]#I39#{inhibitor_unit:_32-156}~source_ACU93342~
13058434		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
2998745		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
1556999		MER0203173	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Shewanella_violacea)_[I39.UPW]#I39#{inhibitor_unit:_40-192}~source_BAJ02656~
11289209		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
10011274		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
6275737		MER0056791	MEROPS	family_M17_unassigned_peptidases_(Pelagibacter_ubique)_[M17.UPW]#M17#{peptidase_unit:_68-485}~source_AAZ21535~
2146987		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
606925		MER0171279	MEROPS	family_M13_unassigned_peptidases_(Stenotrophomonas_sp._SKA14)_[M13.UPW]#M13#{peptidase_unit:_41-703}~source_EED38022~
11616978		MER0196955	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_71-252}~source_ADB40222~
13189850		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
7389976		MER0836255	MEROPS	subfamily_M14B_non-peptidase_homologues_(Zunongwangia_profunda)_[M14.UNB]#M14B#{peptidase_unit:_14-94}~source_D5BCJ8~
5718864		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
16401338		MER0196989	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_70-259}~source_ADB37748~
8897483		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
15614948		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
8733692		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
2409495		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
8700970		MER0079912	MEROPS	peptidase_Clp_(type_1)_(Synechococcus_sp._CC9605)_[S14.001]#S14#{peptidase_unit:_4-217}~source_ABB34609~
148560		MER0133436	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_53-245}~source_GEBA2500516530~
3228787		MER0203173	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Shewanella_violacea)_[I39.UPW]#I39#{inhibitor_unit:_40-192}~source_BAJ02656~
10241161		MER0328728	MEROPS	HflC_(Puniceispirillum_marinum)_[I87.001]#I87#{inhibitor_unit:_30-290}~source_YP_003551044~
5424303		MER0328728	MEROPS	HflC_(Puniceispirillum_marinum)_[I87.001]#I87#{inhibitor_unit:_30-290}~source_YP_003551044~
5850310		MER0109527	MEROPS	Lon-A_peptidase_()_[S16.001]#S16#{peptidase_unit:_511-771}~source_ABL97158~
5096654		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
7816409		MER0800192	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Prochlorococcus_marinus)_[I87.UPW]#I87#{inhibitor_unit:_28-169}~source_A0A0A2AAJ8~
12010776		MER0300673	MEROPS	FtsH_peptidase_()_[M41.001]#M41#{peptidase_unit:_365-609}~source_ZP_08816820~
7161132		MER0003283	MEROPS	HslU_component_of_HslVU_peptidase_(Lactobacillus_leichmannii)_[X20.005]#X20#{peptidase_unit:_94-339}~source_HSLU_LACLE~
10995004		MER0194746	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_27-152}~source_ACY53940~
15353149		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
11388326		MER0133418	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_79-235}~source_GEBA2500516206~
1951156		MER1363300	MEROPS	family_S54_non-peptidase_homologues_(Thecamonas_trahens)_[S54.UNW]#S54#{peptidase_unit:_124-238}~source_XP_013759534~
13026743		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
8898134		MER0807365	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Bizionia_argentinensis)_[I87.UPW]#I87#{inhibitor_unit:_15-239}~source_G2E9D6~
