gene_callers_id	NCBI_taxID	taxa
2375628	1775173	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Polaribacter; Polaribacter pacificus; 
14827473	0	
10043349	2829795	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Parvicellaceae; Parvicella; Parvicella tangerina; 
4046807	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
16826328	488538	Bacteria; Pseudomonadota; Candidatus Puniceispirillales; Alphaproteobacteria; Candidatus Puniceispirillaceae; Candidatus Puniceispirillum; Candidatus Puniceispirillum marinum; 
7192540	2563896	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter giovannonii; 
3358698	2813035	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Parvibaculaceae; NA; NA; 
9846765	1761453	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Euzebyella; Euzebyella marina; 
9846766	2584122	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Aureibaculum; Aureibaculum algae; 
6012911	2599296	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Qingshengfaniella; Qingshengfaniella alkalisoli; 
1228783	0	
14172143	1759059	Bacteria; Pseudomonadota; Hyphomonadales; Alphaproteobacteria; Hyphomonadaceae; Candidatus Viadribacter; Candidatus Viadribacter manganicus; 
10371059	0	
7782388	167542	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8798195	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
8732661	2708301	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; Kineobactrum; Kineobactrum salinum; 
4734966	0	
9584635	0	
7094273	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
573442	716816	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Spongiibacteraceae; Oceanicoccus; Oceanicoccus sagamiensis; 
573443	716816	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Spongiibacteraceae; Oceanicoccus; Oceanicoccus sagamiensis; 
10207238	488538	Bacteria; Pseudomonadota; Candidatus Puniceispirillales; Alphaproteobacteria; Candidatus Puniceispirillaceae; Candidatus Puniceispirillum; Candidatus Puniceispirillum marinum; 
16039943	2683284	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Algicella; Algicella marina; 
12992519	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
10272775	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
14532620	0	
11255822	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
7323663	1125411	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; Candidatus Pseudothioglobus; Candidatus Pseudothioglobus singularis; 
10698771	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
2768918	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
4734999	335992	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
8699928	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
15056923	2705473	Bacteria; Bacteroidota; Cytophagales; Cytophagia; Cyclobacteriaceae; Algoriphagus; Algoriphagus sp. NBT04N3; 
14762014	179408	Bacteria; Cyanobacteriota; Oscillatoriales; Cyanophyceae; Oscillatoriaceae; Oscillatoria; Oscillatoria nigro-viridis; 
11812894	0	
13189156	0	
13025318	2169400	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Gemmobacter; Gemmobacter aquarius; 
7553063	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
14270503	2732067	Bacteria; Pseudomonadota; Nitrosomonadales; Betaproteobacteria; Usitatibacteraceae; Usitatibacter; Usitatibacter rugosus; 
14762027	2940671	Bacteria; Cyanobacteriota; Oscillatoriales; Cyanophyceae; Oscillatoriaceae; Phormidium; Phormidium yuhuli; 
15679531	116092	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Pseudoalteromonadaceae; Pseudoalteromonas; Pseudoalteromonas sp. A25; 
3850287	999883	Viruses; Nucleocytoviricota; Pimascovirales; Megaviricetes; Marseilleviridae; NA; Lausannevirus; 
14762035	3028117	Bacteria; Cyanobacteriota; NA; Cyanophyceae; NA; NA; NA; 
6963256	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
147513	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
5750844	2854186	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Pseudosulfitobacter; NA; 
5750848	2867010	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Aliiroseovarius; Aliiroseovarius sp. M344; 
3031110	0	
10895435	1046	Bacteria; Pseudomonadota; Chromatiales; Gammaproteobacteria; Chromatiaceae; NA; NA; 
9125965	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
2277454	760192	Bacteria; Bacteroidota; Saprospirales; Saprospiria; Haliscomenobacteraceae; Haliscomenobacter; Haliscomenobacter hydrossis; 
15745101	1631968	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Alteromonadaceae; Planctobacterium; Planctobacterium marinum; 
1654867	1855416	Bacteria; Pseudomonadota; Sphingomonadales; Alphaproteobacteria; Erythrobacteraceae; Qipengyuania; NA; 
8470611	0	
9060441	3138498	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Gymnodinialimonas; Gymnodinialimonas sp. 57CJ19; 
16105563	0	
11092062	2823043	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Roseovarius; Roseovarius sp. SCSIO 43702; 
13353056	0	
7880800	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8142944	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
11747429	858423	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Nitrobacteraceae; Bradyrhizobium; Bradyrhizobium arachidis; 
1851496	1890424	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; NA; NA; NA; 
8896617	0	
15777902	266265	Bacteria; Pseudomonadota; Burkholderiales; Betaproteobacteria; Burkholderiaceae; Paraburkholderia; Paraburkholderia xenovorans; 
15745134	0	
12042352	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8667249	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
14794869	0	
13025401	0	
12370051	48076	Bacteria; Pseudomonadota; Oceanospirillales; Gammaproteobacteria; Oceanospirillaceae; Marinobacterium; Marinobacterium iners; 
5226628	0	
7094408	0	
14565513	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
11387019	2758041	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Aurantimonadaceae; Aureimonas; Aureimonas mangrovi; 
5882008	2818493	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Polaribacter; Polaribacter cellanae; 
7356572	0	
15057054	3051171	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Marivivens; Marivivens sp. LCG002; 
14074015	0	
13680800	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
7946398	0	
3162280	0	
4669610	0	
8634539	0	
15220914	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
13549753	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
12402875	93060	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
9683137	356	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; NA; NA; NA; 
8962244	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
10141899	0	
12894416	0	
13582547	335992	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
16728275	157	Bacteria; Spirochaetota; Spirochaetales; Spirochaetia; Treponemataceae; Treponema; NA; 
12763352	1675686	Bacteria; Pseudomonadota; Acidiferrobacterales; Gammaproteobacteria; Acidiferrobacteraceae; Sulfurifustis; Sulfurifustis variabilis; 
7553241	196834	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Colwelliaceae; Colwellia; NA; 
7815391	0	
5685473	488538	Bacteria; Pseudomonadota; Candidatus Puniceispirillales; Alphaproteobacteria; Candidatus Puniceispirillaceae; Candidatus Puniceispirillum; Candidatus Puniceispirillum marinum; 
6766818	2626047	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; NA; 
14958822	1894999	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; NA; Enhydrobacter; Enhydrobacter sp.; 
4669684	2857064	Bacteria; Pseudomonadota; Emcibacterales; Alphaproteobacteria; Emcibacteraceae; Pseudemcibacter; Pseudemcibacter aquimaris; 
16204021	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
3162360	207949	Bacteria; Pseudomonadota; Oceanospirillales; Gammaproteobacteria; Oceanospirillaceae; Bermanella; Bermanella marisrubri; 
3883259	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
934143	2202721	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Zhouia; Zhouia spongiae; 
2277635	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
16335111	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
4505863	0	
5751049	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
4178186	93060	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
7651596	0	
8864013	0	
10600718	0	
12108047	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
10895632	1355477	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Nitrobacteraceae; Bradyrhizobium; Bradyrhizobium diazoefficiens; 
10895633	0	
16564499	2742204	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Hyphomicrobiaceae; Methyloligella; Methyloligella sp. GL2; 
10174742	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
4210969	0	
4702495	1501268	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 0604; 
5390628	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
10961189	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
15515942	666509	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Planktomarina; Planktomarina temperata; 
2277674	59919	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
11419948	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
9027888	0	
2867509	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
10273079	0	
9584954	0	
11551034	2684113	Bacteria; Verrucomicrobiota; Puniceicoccales; Opitutia; NA; Candidatus Pelagisphaera; Candidatus Pelagisphaera phototrophica; 
2310467	1400866	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; Synechococcus sp. PROS-U-1; 
11387207	292691	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Christiangramia; NA; 
16204114	0	
13058394	0	
13058395	1217416	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; Halioglobus; NA; 
13582682	93060	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
1818976	0	
16073060	0	
3850596	391616	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Octadecabacter; Octadecabacter arcticus; 
9716070	2766526	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Salinarimonadaceae; Salinarimonas; Salinarimonas sp.; 
13058406	0	
5521776	0	
6439281	0	
6078834	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
7258482	0	
10273145	2053	Bacteria; Actinomycetota; Mycobacteriales; Actinomycetes; Gordoniaceae; Gordonia; NA; 
9978239	2775080	Bacteria; Pseudomonadota; Rhodospirillales; Alphaproteobacteria; Kiloniellaceae; Aestuariispira; Aestuariispira ectoiniformans; 
7160191	0	
13058434	3067902	Bacteria; Pseudomonadota; Parvularculales; Alphaproteobacteria; Parvularculaceae; Parvularcula; Parvularcula sp. IMCC14364; 
16826755	2614913	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Roseovarius; NA; 
8995205	118968	Bacteria; Pseudomonadota; Legionellales; Gammaproteobacteria; Coxiellaceae; NA; NA; 
5718407	2796146	Bacteria; Pseudomonadota; Chromatiales; Gammaproteobacteria; Chromatiaceae; Candidatus Nitrosacidococcus; NA; 
672138	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
11944338	0	
1819033	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
11485595	221345	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; Synechococcus sp. RS9902; 
5226910	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
9879968	2779359	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Zunongwangia; Zunongwangia sp. SCSIO 43204; 
8470948	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
770483	0	
11813303	1501268	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 0604; 
16630200	153265	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Aequorivita; NA; 
2900411	2563896	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter giovannonii; 
7291326	28256	Bacteria; Pseudomonadota; Oceanospirillales; Gammaproteobacteria; Halomonadaceae; NA; NA; 
12763582	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
13320640	2684113	Bacteria; Verrucomicrobiota; Puniceicoccales; Opitutia; NA; Candidatus Pelagisphaera; Candidatus Pelagisphaera phototrophica; 
1917375	680279	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Alteromonadaceae; Agarivorans; Agarivorans gilvus; 
1163713	1609966	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Actibacterium; Actibacterium sp. EMB200-NS6; 
7193028	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8045004	2742	Bacteria; Pseudomonadota; Pseudomonadales; Gammaproteobacteria; Marinobacteraceae; Marinobacter; NA; 
12075468	0	
8372689	0	
5358037	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
16853	1249552	Bacteria; Pseudomonadota; Pseudomonadales; Gammaproteobacteria; Pseudohongiellaceae; Pseudohongiella; Pseudohongiella spirulinae; 
2998745	3113984	Bacteria; Pseudomonadota; Sphingomonadales; Alphaproteobacteria; Erythrobacteraceae; Qipengyuania; Qipengyuania sp. HL-TH1; 
6504922	0	
13746664	40324	Bacteria; Pseudomonadota; Lysobacterales; Gammaproteobacteria; Lysobacteraceae; Stenotrophomonas; Stenotrophomonas maltophilia; 
13746666	40323	Bacteria; Pseudomonadota; Lysobacterales; Gammaproteobacteria; Lysobacteraceae; Stenotrophomonas; NA; 
7881196	1236	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; NA; 
3031533	844	Bacteria; Campylobacterota; Campylobacterales; Epsilonproteobacteria; Helicobacteraceae; Wolinella; Wolinella succinogenes; 
10994159	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8045043	1579316	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Falsihalocynthiibacter; Falsihalocynthiibacter arcticus; 
1360372	1336794	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Formosa; Formosa sp. Hel1_33_131; 
10895861	335992	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
10568180	3092156	Bacteria; Verrucomicrobiota; Puniceicoccales; Opitutia; Coraliomargaritaceae; Coraliomargarita; Coraliomargarita algicola; 
12763639	1294273	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Roseibacterium; Roseibacterium elongatum; 
8045054	2821832	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Stappiaceae; NA; NA; 
4571649	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
1556999	2518989	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; Aequoribacter; Aequoribacter fuscus; 
6341130	0	
3490324	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
15385117	2626047	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; NA; 
11321888	3067902	Bacteria; Pseudomonadota; Parvularculales; Alphaproteobacteria; Parvularculaceae; Parvularcula; Parvularcula sp. IMCC14364; 
9060915	2124	Bacteria; Mycoplasmatota; Mycoplasmoidales; NA; Metamycoplasmataceae; Metamycoplasma; Metamycoplasma salivarium; 
5325365	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
11485751	0	
4145719	2626047	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; NA; 
4145720	1050638	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; Synechococcus sp. A15-28; 
1032760	40222	Bacteria; Pseudomonadota; Thiotrichales; Gammaproteobacteria; Piscirickettsiaceae; Methylophaga; NA; 
10437196	0	
1655375	2946605	Bacteria; Pseudomonadota; Rhodospirillales; Alphaproteobacteria; Thalassospiraceae; Thalassospira; Thalassospira sp. GO-4; 
11092565	135622	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; NA; NA; NA; 
8503896	0	
1688152	1712261	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Parvibaculaceae; Pyruvatibacter; Pyruvatibacter mobilis; 
9454178	3100173	Bacteria; Pseudomonadota; Rhodospirillales; Alphaproteobacteria; Thalassobaculaceae; Thalassobaculum; Thalassobaculum sp. OXR-137; 
2572898	0	
14238310	3074855	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Phyllobacteriaceae; Mesorhizobium; Mesorhizobium sp. WR6; 
410216	0	
11190889	93060	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
11092590	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
10535534	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8798830	0	
12272245	0	
11289209	2686358	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Alteromonadaceae; Paraglaciecola; Paraglaciecola sp. L3A3; 
5063291	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8766076	1432792	Bacteria; Pseudomonadota; Methylococcales; Gammaproteobacteria; Methylococcaceae; Methylocaldum; Methylocaldum marinum; 
639622	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
2966151	59919	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
7815814	2508687	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; Candidatus Thioglobus; Candidatus Thioglobus sp. NP1; 
10011274	1516059	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Microbulbiferaceae; Microbulbifer; Microbulbifer sp. ALW1; 
15155853	0	
7946896	981384	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Ruegeria; Ruegeria conchae; 
9618067	0	
14762644	1336794	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Formosa; Formosa sp. Hel1_33_131; 
8929944	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
6275737	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
8733339	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
9388699	166309	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; Synechococcus sp. MIT S9220; 
2704029	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
4768416	2742	Bacteria; Pseudomonadota; Pseudomonadales; Gammaproteobacteria; Marinobacteraceae; Marinobacter; NA; 
3162786	3022676	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Cellvibrionaceae; Marinimicrobium; Marinimicrobium sp. C6131; 
10371748	0	
14140069	1493508	Viruses; Uroviricota; NA; Caudoviricetes; Kyanoviridae; Nereusvirus; Nereusvirus tusconc4; 
11813542	28211	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; NA; 
9388708	2626047	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; NA; 
2146987	2686094	Bacteria; Pseudomonadota; Caulobacterales; Alphaproteobacteria; Caulobacteraceae; Terricaulis; Terricaulis silvestris; 
5718700	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
606892	40323	Bacteria; Pseudomonadota; Lysobacterales; Gammaproteobacteria; Lysobacteraceae; Stenotrophomonas; NA; 
6374066	0	
4276919	0	
3818169	2707525	Bacteria; Verrucomicrobiota; Verrucomicrobiales; Verrucomicrobiia; Verrucomicrobiaceae; Sulfuriroseicoccus; Sulfuriroseicoccus oceanibius; 
737979	1631968	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Alteromonadaceae; Planctobacterium; Planctobacterium marinum; 
2671292	0	
3719869	0	
10502846	0	
11322047	0	
8700608	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
3883714	0	
